system_name,edsm_status,direction,steps_from_edge,spansh_edge_number,family,subsector,mass_prefix,number
Phrio Hypa BZ-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa BZ-H,BZ-H,c26,1
Phrio Hypa BZ-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa BZ-Q,BZ-Q,c21,1
Phrio Hypa CA-F c28-1,not_in_edsm,forward,1,0,Phrio Hypa CA-F,CA-F,c28,1
Phrio Hypa CA-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa CA-G,CA-G,c27,1
Phrio Hypa CA-K b1-1,not_in_edsm,forward,1,0,Phrio Hypa CA-K,CA-K,b1,1
Phrio Hypa CB-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa CB-D,CB-D,c29,1
Phrio Hypa CB-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa CB-E,CB-E,d12,1
Phrio Hypa CB-U d4-2,not_in_edsm,forward,1,1,Phrio Hypa CB-U,CB-U,d4,2
Phrio Hypa CB-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa CB-V,CB-V,d3,1
Phrio Hypa CB-W e2-1,not_in_edsm,forward,1,0,Phrio Hypa CB-W,CB-W,e2,1
Phrio Hypa CC-B d1-2,not_in_edsm,forward,1,1,Phrio Hypa CC-B,CC-B,d1,2
Phrio Hypa CC-F c14-1,not_in_edsm,forward,1,0,Phrio Hypa CC-F,CC-F,c14,1
Phrio Hypa CC-I b57-1,not_in_edsm,forward,1,0,Phrio Hypa CC-I,CC-I,b57,1
Phrio Hypa CC-J d10-2,not_in_edsm,forward,1,1,Phrio Hypa CC-J,CC-J,d10,2
Phrio Hypa CC-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa CC-K,CC-K,c25,1
Phrio Hypa CC-R b52-1,not_in_edsm,forward,1,0,Phrio Hypa CC-R,CC-R,b52,1
Phrio Hypa CC-S d5-1,not_in_edsm,forward,1,0,Phrio Hypa CC-S,CC-S,d5,1
Phrio Hypa CC-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa CC-W,CC-W,c18,1
Phrio Hypa CD-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa CD-G,CD-G,b58,1
Phrio Hypa CD-H d11-1,not_in_edsm,forward,1,0,Phrio Hypa CD-H,CD-H,d11,1
Phrio Hypa CD-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa CD-I,CD-I,c26,1
Phrio Hypa CD-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa CD-L,CD-L,c24,1
Phrio Hypa CD-Q d6-1,not_in_edsm,forward,1,0,Phrio Hypa CD-Q,CD-Q,d6,1
Phrio Hypa CD-T c20-1,not_in_edsm,forward,1,0,Phrio Hypa CD-T,CD-T,c20,1
Phrio Hypa CD-V c5-1,not_in_edsm,forward,1,0,Phrio Hypa CD-V,CD-V,c5,1
Phrio Hypa CE-C c2-1,not_in_edsm,forward,1,0,Phrio Hypa CE-C,CE-C,c2,1
Phrio Hypa CE-E d13-4,not_in_edsm,forward,1,3,Phrio Hypa CE-E,CE-E,d13,4
Phrio Hypa CE-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa CE-I,CE-I,c26,1
Phrio Hypa CE-R c21-1,not_in_edsm,forward,1,0,Phrio Hypa CE-R,CE-R,c21,1
Phrio Hypa CF-B b6-1,not_in_edsm,forward,1,0,Phrio Hypa CF-B,CF-B,b6,1
Phrio Hypa CF-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa CF-G,CF-G,c27,1
Phrio Hypa CG-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa CG-D,CG-D,c29,1
Phrio Hypa CG-I b2-1,not_in_edsm,forward,1,0,Phrio Hypa CG-I,CG-I,b2,1
Phrio Hypa CH-F c14-1,not_in_edsm,forward,1,0,Phrio Hypa CH-F,CH-F,c14,1
Phrio Hypa CH-J d10-4,not_in_edsm,forward,1,3,Phrio Hypa CH-J,CH-J,d10,4
Phrio Hypa CH-S d5-2,not_in_edsm,forward,1,1,Phrio Hypa CH-S,CH-S,d5,2
Phrio Hypa CH-U e3-1,not_in_edsm,forward,1,0,Phrio Hypa CH-U,CH-U,e3,1
Phrio Hypa CI-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa CI-G,CI-G,b58,1
Phrio Hypa CI-H d11-2,not_in_edsm,forward,1,1,Phrio Hypa CI-H,CI-H,d11,2
Phrio Hypa CI-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa CI-I,CI-I,c26,1
Phrio Hypa CI-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa CI-L,CI-L,c24,1
Phrio Hypa CI-P b53-1,not_in_edsm,forward,1,0,Phrio Hypa CI-P,CI-P,b53,1
Phrio Hypa CI-Q d6-1,not_in_edsm,forward,1,0,Phrio Hypa CI-Q,CI-Q,d6,1
Phrio Hypa CI-U c19-1,not_in_edsm,forward,1,0,Phrio Hypa CI-U,CI-U,c19,1
Phrio Hypa CJ-F d12-1,not_in_edsm,forward,1,0,Phrio Hypa CJ-F,CJ-F,d12,1
Phrio Hypa CJ-I c26-2,not_in_edsm,forward,1,1,Phrio Hypa CJ-I,CJ-I,c26,2
Phrio Hypa CJ-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa CJ-J,CJ-J,c25,1
Phrio Hypa CJ-R c21-1,not_in_edsm,forward,1,0,Phrio Hypa CJ-R,CJ-R,c21,1
Phrio Hypa CJ-T c6-1,not_in_edsm,forward,1,0,Phrio Hypa CJ-T,CJ-T,c6,1
Phrio Hypa CK-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa CK-G,CK-G,c27,1
Phrio Hypa CK-P c22-1,not_in_edsm,forward,1,0,Phrio Hypa CK-P,CK-P,c22,1
Phrio Hypa CK-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa CK-R,CK-R,c7,1
Phrio Hypa CL-A c3-1,not_in_edsm,forward,1,0,Phrio Hypa CL-A,CL-A,c3,1
Phrio Hypa CL-D b46-1,not_in_edsm,forward,1,0,Phrio Hypa CL-D,CL-D,b46,1
Phrio Hypa CL-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa CL-E,CL-E,c28,1
Phrio Hypa CL-V d3-2,not_in_edsm,forward,1,1,Phrio Hypa CL-V,CL-V,d3,2
Phrio Hypa CL-Z b6-1,not_in_edsm,forward,1,0,Phrio Hypa CL-Z,CL-Z,b6,1
Phrio Hypa CM-B d14-1,not_in_edsm,forward,1,0,Phrio Hypa CM-B,CM-B,d14,1
Phrio Hypa CM-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa CM-C,CM-C,c29,1
Phrio Hypa CM-G b3-1,not_in_edsm,forward,1,0,Phrio Hypa CM-G,CM-G,b3,1
Phrio Hypa CM-J d10-7,not_in_edsm,forward,1,6,Phrio Hypa CM-J,CM-J,d10,7
Phrio Hypa CM-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa CM-T,CM-T,d4,1
Phrio Hypa CN-D c15-1,not_in_edsm,forward,1,0,Phrio Hypa CN-D,CN-D,c15,1
Phrio Hypa CN-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa CN-G,CN-G,b58,1
Phrio Hypa CN-H d11-4,not_in_edsm,forward,1,3,Phrio Hypa CN-H,CN-H,d11,4
Phrio Hypa CN-I d10-1,not_in_edsm,forward,1,0,Phrio Hypa CN-I,CN-I,d10,1
Phrio Hypa CN-Q d6-1,not_in_edsm,forward,1,0,Phrio Hypa CN-Q,CN-Q,d6,1
Phrio Hypa CO-F d12-1,not_in_edsm,forward,1,0,Phrio Hypa CO-F,CO-F,d12,1
Phrio Hypa CO-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa CO-S,CO-S,c20,1
Phrio Hypa CP-G c27-2,not_in_edsm,forward,1,1,Phrio Hypa CP-G,CP-G,c27,2
Phrio Hypa CP-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa CP-H,CP-H,c26,1
Phrio Hypa CP-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa CP-R,CP-R,c7,1
Phrio Hypa CQ-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa CQ-E,CQ-E,c28,1
Phrio Hypa CQ-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa CQ-N,CQ-N,c23,1
Phrio Hypa CQ-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa CQ-R,CQ-R,c7,1
Phrio Hypa CQ-V d3-3,not_in_edsm,forward,1,2,Phrio Hypa CQ-V,CQ-V,d3,3
Phrio Hypa CR-B b47-1,not_in_edsm,forward,1,0,Phrio Hypa CR-B,CR-B,b47,1
Phrio Hypa CR-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa CR-L,CR-L,c24,1
Phrio Hypa CR-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa CR-T,CR-T,d4,1
Phrio Hypa CS-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa CS-E,CS-E,b4,1
Phrio Hypa CS-H d11-5,not_in_edsm,forward,1,4,Phrio Hypa CS-H,CS-H,d11,5
Phrio Hypa CS-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa CS-R,CS-R,d5,1
Phrio Hypa CS-U c19-1,not_in_edsm,forward,1,0,Phrio Hypa CS-U,CS-U,c19,1
Phrio Hypa CT-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa CT-D,CT-D,c1,1
Phrio Hypa CT-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa CT-E,CT-E,b4,1
Phrio Hypa CT-E b59-1,not_in_edsm,forward,1,0,Phrio Hypa CT-E,CT-E,b59,1
Phrio Hypa CT-F d12-3,not_in_edsm,forward,1,2,Phrio Hypa CT-F,CT-F,d12,3
Phrio Hypa CT-G d11-1,not_in_edsm,forward,1,0,Phrio Hypa CT-G,CT-G,d11,1
Phrio Hypa CT-J c25-2,not_in_edsm,forward,1,1,Phrio Hypa CT-J,CT-J,c25,2
Phrio Hypa CT-O d7-2,not_in_edsm,forward,1,1,Phrio Hypa CT-O,CT-O,d7,2
Phrio Hypa CT-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa CT-S,CT-S,c20,1
Phrio Hypa CU-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa CU-G,CU-G,c27,1
Phrio Hypa CU-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa CU-H,CU-H,c26,1
Phrio Hypa CV-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa CV-E,CV-E,c28,1
Phrio Hypa CV-P c8-1,not_in_edsm,forward,1,0,Phrio Hypa CV-P,CV-P,c8,1
Phrio Hypa CV-W d2-1,not_in_edsm,forward,1,0,Phrio Hypa CV-W,CV-W,d2,1
Phrio Hypa CW-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa CW-C,CW-C,c29,1
Phrio Hypa CW-G c13-1,not_in_edsm,forward,1,0,Phrio Hypa CW-G,CW-G,c13,1
Phrio Hypa CW-K d9-4,not_in_edsm,forward,1,3,Phrio Hypa CW-K,CW-K,d9,4
Phrio Hypa CW-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa CW-L,CW-L,c24,1
Phrio Hypa CW-P c8-1,not_in_edsm,forward,1,0,Phrio Hypa CW-P,CW-P,c8,1
Phrio Hypa CW-S b51-1,not_in_edsm,forward,1,0,Phrio Hypa CW-S,CW-S,b51,1
Phrio Hypa CW-T d4-2,not_in_edsm,forward,1,1,Phrio Hypa CW-T,CW-T,d4,2
Phrio Hypa CX-A d1-3,not_in_edsm,forward,1,2,Phrio Hypa CX-A,CX-A,d1,3
Phrio Hypa CX-I d10-2,not_in_edsm,forward,1,1,Phrio Hypa CX-I,CX-I,d10,2
Phrio Hypa CX-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa CX-J,CX-J,c25,1
Phrio Hypa CY-C b5-1,not_in_edsm,forward,1,0,Phrio Hypa CY-C,CY-C,b5,1
Phrio Hypa CY-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa CY-D,CY-D,c1,1
Phrio Hypa CY-F d12-4,not_in_edsm,forward,1,3,Phrio Hypa CY-F,CY-F,d12,4
Phrio Hypa CY-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa CY-J,CY-J,c25,1
Phrio Hypa CY-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa CY-S,CY-S,c20,1
Phrio Hypa CY-U c5-1,not_in_edsm,forward,1,0,Phrio Hypa CY-U,CY-U,c5,1
Phrio Hypa CZ-B c2-1,not_in_edsm,forward,1,0,Phrio Hypa CZ-B,CZ-B,c2,1
Phrio Hypa CZ-D d13-3,not_in_edsm,forward,1,2,Phrio Hypa CZ-D,CZ-D,d13,3
Phrio Hypa CZ-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa CZ-H,CZ-H,c26,1
Phrio Hypa CZ-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa CZ-Q,CZ-Q,c21,1
Phrio Hypa DA-F c28-1,not_in_edsm,forward,1,0,Phrio Hypa DA-F,DA-F,c28,1
Phrio Hypa DA-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa DA-G,DA-G,c27,1
Phrio Hypa DA-K b1-1,not_in_edsm,forward,1,0,Phrio Hypa DA-K,DA-K,b1,1
Phrio Hypa DA-X d2-2,not_in_edsm,forward,1,1,Phrio Hypa DA-X,DA-X,d2,2
Phrio Hypa DB-D c29-2,not_in_edsm,forward,1,1,Phrio Hypa DB-D,DB-D,c29,2
Phrio Hypa DB-E d12-1,not_in_edsm,forward,1,0,Phrio Hypa DB-E,DB-E,d12,1
Phrio Hypa DB-U d4-3,not_in_edsm,forward,1,2,Phrio Hypa DB-U,DB-U,d4,3
Phrio Hypa DB-W e2-1,not_in_edsm,forward,1,0,Phrio Hypa DB-W,DB-W,e2,1
Phrio Hypa DC-B d1-2,not_in_edsm,forward,1,1,Phrio Hypa DC-B,DC-B,d1,2
Phrio Hypa DC-B d14-1,not_in_edsm,forward,1,0,Phrio Hypa DC-B,DC-B,d14,1
Phrio Hypa DC-F c14-1,not_in_edsm,forward,1,0,Phrio Hypa DC-F,DC-F,c14,1
Phrio Hypa DC-J d10-2,not_in_edsm,forward,1,1,Phrio Hypa DC-J,DC-J,d10,2
Phrio Hypa DC-K c25-1,not_in_edsm,forward,1,0,Phrio Hypa DC-K,DC-K,c25,1
Phrio Hypa DC-R b52-1,not_in_edsm,forward,1,0,Phrio Hypa DC-R,DC-R,b52,1
Phrio Hypa DC-S d5-2,not_in_edsm,forward,1,1,Phrio Hypa DC-S,DC-S,d5,2
Phrio Hypa DC-W c18-1,not_in_edsm,forward,1,0,Phrio Hypa DC-W,DC-W,c18,1
Phrio Hypa DD-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa DD-G,DD-G,b58,1
Phrio Hypa DD-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa DD-I,DD-I,c26,1
Phrio Hypa DD-Q d6-1,not_in_edsm,forward,1,0,Phrio Hypa DD-Q,DD-Q,d6,1
Phrio Hypa DD-T c20-1,not_in_edsm,forward,1,0,Phrio Hypa DD-T,DD-T,c20,1
Phrio Hypa DD-V c5-1,not_in_edsm,forward,1,0,Phrio Hypa DD-V,DD-V,c5,1
Phrio Hypa DE-C c2-1,not_in_edsm,forward,1,0,Phrio Hypa DE-C,DE-C,c2,1
Phrio Hypa DE-E d13-4,not_in_edsm,forward,1,3,Phrio Hypa DE-E,DE-E,d13,4
Phrio Hypa DE-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa DE-I,DE-I,c26,1
Phrio Hypa DE-R c21-1,not_in_edsm,forward,1,0,Phrio Hypa DE-R,DE-R,c21,1
Phrio Hypa DF-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa DF-G,DF-G,c27,1
Phrio Hypa DG-D c29-1,not_in_edsm,forward,1,0,Phrio Hypa DG-D,DG-D,c29,1
Phrio Hypa DG-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa DG-E,DG-E,c28,1
Phrio Hypa DG-I b2-1,not_in_edsm,forward,1,0,Phrio Hypa DG-I,DG-I,b2,1
Phrio Hypa DH-C d13-1,not_in_edsm,forward,1,0,Phrio Hypa DH-C,DH-C,d13,1
Phrio Hypa DH-F c14-1,not_in_edsm,forward,1,0,Phrio Hypa DH-F,DH-F,c14,1
Phrio Hypa DH-J d10-5,not_in_edsm,forward,1,4,Phrio Hypa DH-J,DH-J,d10,5
Phrio Hypa DH-S d5-2,not_in_edsm,forward,1,1,Phrio Hypa DH-S,DH-S,d5,2
Phrio Hypa DH-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa DH-T,DH-T,d4,1
Phrio Hypa DH-U e3-1,not_in_edsm,forward,1,0,Phrio Hypa DH-U,DH-U,e3,1
Phrio Hypa DI-D c28-1,not_in_edsm,forward,1,0,Phrio Hypa DI-D,DI-D,c28,1
Phrio Hypa DI-G b58-1,not_in_edsm,forward,1,0,Phrio Hypa DI-G,DI-G,b58,1
Phrio Hypa DI-H d11-2,not_in_edsm,forward,1,1,Phrio Hypa DI-H,DI-H,d11,2
Phrio Hypa DI-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa DI-I,DI-I,c26,1
Phrio Hypa DI-P b53-1,not_in_edsm,forward,1,0,Phrio Hypa DI-P,DI-P,b53,1
Phrio Hypa DI-Q d6-1,not_in_edsm,forward,1,0,Phrio Hypa DI-Q,DI-Q,d6,1
Phrio Hypa DI-U c19-1,not_in_edsm,forward,1,0,Phrio Hypa DI-U,DI-U,c19,1
Phrio Hypa DJ-I c26-2,not_in_edsm,forward,1,1,Phrio Hypa DJ-I,DJ-I,c26,2
Phrio Hypa DJ-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa DJ-J,DJ-J,c25,1
Phrio Hypa DJ-R c21-1,not_in_edsm,forward,1,0,Phrio Hypa DJ-R,DJ-R,c21,1
Phrio Hypa DJ-T c6-1,not_in_edsm,forward,1,0,Phrio Hypa DJ-T,DJ-T,c6,1
Phrio Hypa DK-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa DK-G,DK-G,c27,1
Phrio Hypa DK-P c22-1,not_in_edsm,forward,1,0,Phrio Hypa DK-P,DK-P,c22,1
Phrio Hypa DL-A c3-1,not_in_edsm,forward,1,0,Phrio Hypa DL-A,DL-A,c3,1
Phrio Hypa DL-D b46-1,not_in_edsm,forward,1,0,Phrio Hypa DL-D,DL-D,b46,1
Phrio Hypa DL-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa DL-E,DL-E,c28,1
Phrio Hypa DL-Z b6-1,not_in_edsm,forward,1,0,Phrio Hypa DL-Z,DL-Z,b6,1
Phrio Hypa DM-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa DM-C,DM-C,c29,1
Phrio Hypa DM-C d13-1,not_in_edsm,forward,1,0,Phrio Hypa DM-C,DM-C,d13,1
Phrio Hypa DM-F c14-1,not_in_edsm,forward,1,0,Phrio Hypa DM-F,DM-F,c14,1
Phrio Hypa DM-G b3-1,not_in_edsm,forward,1,0,Phrio Hypa DM-G,DM-G,b3,1
Phrio Hypa DM-J d10-7,not_in_edsm,forward,1,6,Phrio Hypa DM-J,DM-J,d10,7
Phrio Hypa DM-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa DM-T,DM-T,d4,1
Phrio Hypa DN-D c15-1,not_in_edsm,forward,1,0,Phrio Hypa DN-D,DN-D,c15,1
Phrio Hypa DN-H d11-4,not_in_edsm,forward,1,3,Phrio Hypa DN-H,DN-H,d11,4
Phrio Hypa DN-I d10-1,not_in_edsm,forward,1,0,Phrio Hypa DN-I,DN-I,d10,1
Phrio Hypa DN-Q d6-2,not_in_edsm,forward,1,1,Phrio Hypa DN-Q,DN-Q,d6,2
Phrio Hypa DN-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa DN-R,DN-R,d5,1
Phrio Hypa DO-B c29-1,not_in_edsm,forward,1,0,Phrio Hypa DO-B,DO-B,c29,1
Phrio Hypa DO-F d12-2,not_in_edsm,forward,1,1,Phrio Hypa DO-F,DO-F,d12,2
Phrio Hypa DO-I c26-1,not_in_edsm,forward,1,0,Phrio Hypa DO-I,DO-I,c26,1
Phrio Hypa DO-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa DO-S,DO-S,c20,1
Phrio Hypa DP-G c27-2,not_in_edsm,forward,1,1,Phrio Hypa DP-G,DP-G,c27,2
Phrio Hypa DP-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa DP-H,DP-H,c26,1
Phrio Hypa DP-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa DP-R,DP-R,c7,1
Phrio Hypa DQ-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa DQ-E,DQ-E,c28,1
Phrio Hypa DQ-F d11-1,not_in_edsm,forward,1,0,Phrio Hypa DQ-F,DQ-F,d11,1
Phrio Hypa DQ-N c23-1,not_in_edsm,forward,1,0,Phrio Hypa DQ-N,DQ-N,c23,1
Phrio Hypa DQ-N d7-1,not_in_edsm,forward,1,0,Phrio Hypa DQ-N,DQ-N,d7,1
Phrio Hypa DQ-R c7-1,not_in_edsm,forward,1,0,Phrio Hypa DQ-R,DQ-R,c7,1
Phrio Hypa DQ-V d3-3,not_in_edsm,forward,1,2,Phrio Hypa DQ-V,DQ-V,d3,3
Phrio Hypa DQ-X e1-1,not_in_edsm,forward,1,0,Phrio Hypa DQ-X,DQ-X,e1,1
Phrio Hypa DR-B b47-1,not_in_edsm,forward,1,0,Phrio Hypa DR-B,DR-B,b47,1
Phrio Hypa DR-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa DR-C,DR-C,c29,1
Phrio Hypa DR-C d13-1,not_in_edsm,forward,1,0,Phrio Hypa DR-C,DR-C,d13,1
Phrio Hypa DR-G c13-1,not_in_edsm,forward,1,0,Phrio Hypa DR-G,DR-G,c13,1
Phrio Hypa DR-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa DR-L,DR-L,c24,1
Phrio Hypa DR-T d4-1,not_in_edsm,forward,1,0,Phrio Hypa DR-T,DR-T,d4,1
Phrio Hypa DS-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa DS-E,DS-E,b4,1
Phrio Hypa DS-H d11-5,not_in_edsm,forward,1,4,Phrio Hypa DS-H,DS-H,d11,5
Phrio Hypa DS-M b27-1,not_in_edsm,forward,1,0,Phrio Hypa DS-M,DS-M,b27,1
Phrio Hypa DS-M c23-1,not_in_edsm,forward,1,0,Phrio Hypa DS-M,DS-M,c23,1
Phrio Hypa DS-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa DS-R,DS-R,d5,1
Phrio Hypa DS-U c19-2,not_in_edsm,forward,1,1,Phrio Hypa DS-U,DS-U,c19,2
Phrio Hypa DT-B c29-1,not_in_edsm,forward,1,0,Phrio Hypa DT-B,DT-B,c29,1
Phrio Hypa DT-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa DT-D,DT-D,c1,1
Phrio Hypa DT-E b4-1,not_in_edsm,forward,1,0,Phrio Hypa DT-E,DT-E,b4,1
Phrio Hypa DT-E b59-1,not_in_edsm,forward,1,0,Phrio Hypa DT-E,DT-E,b59,1
Phrio Hypa DT-F d12-4,not_in_edsm,forward,1,3,Phrio Hypa DT-F,DT-F,d12,4
Phrio Hypa DT-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa DT-J,DT-J,c25,1
Phrio Hypa DT-O d7-2,not_in_edsm,forward,1,1,Phrio Hypa DT-O,DT-O,d7,2
Phrio Hypa DT-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa DT-S,DT-S,c20,1
Phrio Hypa DU-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa DU-G,DU-G,c27,1
Phrio Hypa DV-E c28-1,not_in_edsm,forward,1,0,Phrio Hypa DV-E,DV-E,c28,1
Phrio Hypa DV-F c27-1,not_in_edsm,forward,1,0,Phrio Hypa DV-F,DV-F,c27,1
Phrio Hypa DV-P c8-1,not_in_edsm,forward,1,0,Phrio Hypa DV-P,DV-P,c8,1
Phrio Hypa DV-W d2-1,not_in_edsm,forward,1,0,Phrio Hypa DV-W,DV-W,d2,1
Phrio Hypa DW-C c29-1,not_in_edsm,forward,1,0,Phrio Hypa DW-C,DW-C,c29,1
Phrio Hypa DW-G c13-1,not_in_edsm,forward,1,0,Phrio Hypa DW-G,DW-G,c13,1
Phrio Hypa DW-K d9-3,not_in_edsm,forward,1,2,Phrio Hypa DW-K,DW-K,d9,3
Phrio Hypa DW-L c24-1,not_in_edsm,forward,1,0,Phrio Hypa DW-L,DW-L,c24,1
Phrio Hypa DW-P c8-1,not_in_edsm,forward,1,0,Phrio Hypa DW-P,DW-P,c8,1
Phrio Hypa DW-S b51-1,not_in_edsm,forward,1,0,Phrio Hypa DW-S,DW-S,b51,1
Phrio Hypa DW-T d4-2,not_in_edsm,forward,1,1,Phrio Hypa DW-T,DW-T,d4,2
Phrio Hypa DX-A d1-2,not_in_edsm,forward,1,1,Phrio Hypa DX-A,DX-A,d1,2
Phrio Hypa DX-I d10-2,not_in_edsm,forward,1,1,Phrio Hypa DX-I,DX-I,d10,2
Phrio Hypa DX-J c25-1,not_in_edsm,forward,1,0,Phrio Hypa DX-J,DX-J,c25,1
Phrio Hypa DX-R d5-1,not_in_edsm,forward,1,0,Phrio Hypa DX-R,DX-R,d5,1
Phrio Hypa DX-V c18-1,not_in_edsm,forward,1,0,Phrio Hypa DX-V,DX-V,c18,1
Phrio Hypa DY-B c29-1,not_in_edsm,forward,1,0,Phrio Hypa DY-B,DY-B,c29,1
Phrio Hypa DY-C b5-1,not_in_edsm,forward,1,0,Phrio Hypa DY-C,DY-C,b5,1
Phrio Hypa DY-D c1-1,not_in_edsm,forward,1,0,Phrio Hypa DY-D,DY-D,c1,1
Phrio Hypa DY-F d12-4,not_in_edsm,forward,1,3,Phrio Hypa DY-F,DY-F,d12,4
Phrio Hypa DY-K c24-1,not_in_edsm,forward,1,0,Phrio Hypa DY-K,DY-K,c24,1
Phrio Hypa DY-S c20-1,not_in_edsm,forward,1,0,Phrio Hypa DY-S,DY-S,c20,1
Phrio Hypa DY-U c5-1,not_in_edsm,forward,1,0,Phrio Hypa DY-U,DY-U,c5,1
Phrio Hypa DZ-B c2-1,not_in_edsm,forward,1,0,Phrio Hypa DZ-B,DZ-B,c2,1
Phrio Hypa DZ-D d13-3,not_in_edsm,forward,1,2,Phrio Hypa DZ-D,DZ-D,d13,3
Phrio Hypa DZ-H c26-1,not_in_edsm,forward,1,0,Phrio Hypa DZ-H,DZ-H,c26,1
Phrio Hypa DZ-Q c21-1,not_in_edsm,forward,1,0,Phrio Hypa DZ-Q,DZ-Q,c21,1
Phrio Hypa EA-C c2-1,not_in_edsm,forward,1,0,Phrio Hypa EA-C,EA-C,c2,1
Phrio Hypa EA-F c28-1,not_in_edsm,forward,1,0,Phrio Hypa EA-F,EA-F,c28,1
Phrio Hypa EA-G c27-1,not_in_edsm,forward,1,0,Phrio Hypa EA-G,EA-G,c27,1
Phrio Hypa EA-K b1-1,not_in_edsm,forward,1,0,Phrio Hypa EA-K,EA-K,b1,1
Phrio Hypa EB-D c29-2,not_in_edsm,forward,1,1,Phrio Hypa EB-D,EB-D,c29,2
Phrio Hypa EB-M d8-1,not_in_edsm,forward,1,0,Phrio Hypa EB-M,EB-M,d8,1
Phrio Hypa EB-U d4-3,not_in_edsm,forward,1,2,Phrio Hypa EB-U,EB-U,d4,3
Phrio Hypa EB-V d3-1,not_in_edsm,forward,1,0,Phrio Hypa EB-V,EB-V,d3,1
Phrio Hypa EB-W e2-1,not_in_edsm,forward,1,0,Phrio Hypa EB-W,EB-W,e2,1
Phrio Hypa EC-B d1-2,not_in_edsm,forward,1,1,Phrio Hypa EC-B,EC-B,d1,2
